Source_ID,Source_Name,Source_Type,Short_Desc,GEOID,FIPS_Code,Long,Lat,zoneID,County,City,Region
2700300196,Larsen's Manufacturing Co,Permitted facility,NA,270030511011.0,3.0,-93.266544,45.102982,27003,ANOKA,Fridley,Metro (7 County)
2700300196,Larsen's Manufacturing Co,Permitted facility,NA,270030511011.0,3.0,-93.266544,45.102982,27003,ANOKA,Fridley,Metro (7 County)
2700300196,Larsen's Manufacturing Co,Permitted facility,Uncaptured fugitive releases from EU500,270030511011.0,3.0,-93.266544,45.102982,27003,ANOKA,Fridley,Metro (7 County)
2700300196,Larsen's Manufacturing Co,Permitted facility,Uncaptured fugitive releases from EU600,270030511011.0,3.0,-93.266544,45.102982,27003,ANOKA,Fridley,Metro (7 County)
2700300196,Larsen's Manufacturing Co,Permitted facility,Uncaptured fugitive releases from FS001,270030511011.0,3.0,-93.266544,45.102982,27003,ANOKA,Fridley,Metro (7 County)
2700300196,Larsen's Manufacturing Co,Permitted facility,Imitation stack for EU000 (default for SCC 'XXXXXXXX'),270030511011.0,3.0,-93.266544,45.102982,27003,ANOKA,Fridley,Metro (7 County)
2700300196,Larsen's Manufacturing Co,Permitted facility,Imitation stack for FS001 (default for SCC '40200901'),270030511011.0,3.0,-93.266544,45.102982,27003,ANOKA,Fridley,Metro (7 County)
2700300198,Carter Day International Inc,Permitted facility,Imitation stack for EU001,270030511022.0,3.0,-93.259887,45.099323,27003,ANOKA,Fridley,Metro (7 County)
2700300198,Carter Day International Inc,Permitted facility,Imitation stack for EU002,270030511022.0,3.0,-93.259887,45.099323,27003,ANOKA,Fridley,Metro (7 County)
2700300198,Carter Day International Inc,Permitted facility,Imitation stack for EU003,270030511022.0,3.0,-93.259887,45.099323,27003,ANOKA,Fridley,Metro (7 County)
2700300198,Carter Day International Inc,Permitted facility,Imitation stack for EU004,270030511022.0,3.0,-93.259887,45.099323,27003,ANOKA,Fridley,Metro (7 County)
2700300198,Carter Day International Inc,Permitted facility,Imitation stack for EU005,270030511022.0,3.0,-93.259887,45.099323,27003,ANOKA,Fridley,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,"EU 001, Coater 1",270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,EU 001 Coater 1,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,"EU 002, Coater 6",270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,"EU 002, Coater 6",270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,"EU 003, Coater 2-3",270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,"EU 004, Coater 5",270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,"EU 004, Coater 5",270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,"EU 020, HVAC RTU-14",270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,"EU 006&007, Air Scrubber",270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,"EU 008&009, Boiler Exhaust",270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-1,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-2,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-3,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-5,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-6,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-7,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-10,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-11,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-12,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-13,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-14,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-15,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-16,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-17,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-23,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-25,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-26,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-27,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-28,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-29,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-30,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-31,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-32,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-33,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,HVAC RTU-34,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,Coater 7 vent,270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,Imitation stack for EU835 (default for SCC '30100902'),270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300199,Vision-Ease Lens - Ramsey,Permitted facility,Imitation stack for EU000 (default for SCC 'XXXXXXXX'),270030502282.0,3.0,-93.43803,45.233312,27003,ANOKA,Ramsey,Metro (7 County)
2700300204,Technical Finishing Services Inc,Permitted facility,Imitation stack for EU001,270030511011.0,3.0,-93.26674,45.105193,27003,ANOKA,Fridley,Metro (7 County)
2700300204,Technical Finishing Services Inc,Permitted facility,Imitation stack for EU002,270030511011.0,3.0,-93.26674,45.105193,27003,ANOKA,Fridley,Metro (7 County)
2700300205,Kurt Manufacturing Co - Die Cast,Permitted facility,Imitation stack for EU001,270030511033.0,3.0,-93.24096,45.10555,27003,ANOKA,Fridley,Metro (7 County)
2700300205,Kurt Manufacturing Co - Die Cast,Permitted facility,Imitation stack for EU002,270030511033.0,3.0,-93.24096,45.10555,27003,ANOKA,Fridley,Metro (7 County)
2700300205,Kurt Manufacturing Co - Die Cast,Permitted facility,Imitation stack for EU003,270030511033.0,3.0,-93.24096,45.10555,27003,ANOKA,Fridley,Metro (7 County)
2700300205,Kurt Manufacturing Co - Die Cast,Permitted facility,Imitation stack for EU005,270030511033.0,3.0,-93.24096,45.10555,27003,ANOKA,Fridley,Metro (7 County)
2700300205,Kurt Manufacturing Co - Die Cast,Permitted facility,Imitation fugitive releases for captured emissions from EU004,270030511033.0,3.0,-93.24096,45.10555,27003,ANOKA,Fridley,Metro (7 County)
2700300205,Kurt Manufacturing Co - Die Cast,Permitted facility,Imitation stack for EU006 (default for SCC '30400199'),270030511033.0,3.0,-93.24096,45.10555,27003,ANOKA,Fridley,Metro (7 County)
2700300208,Lofthouse Bakery Products Inc - Fridley,Permitted facility,Imitation stack for EU001,270030511011.0,3.0,-93.266646,45.101691,27003,ANOKA,Fridley,Metro (7 County)
2700300208,Lofthouse Bakery Products Inc - Fridley,Permitted facility,Imitation stack for EU002 (default for SCC '39000699'),270030511011.0,3.0,-93.266646,45.101691,27003,ANOKA,Fridley,Metro (7 County)
2700300208,Lofthouse Bakery Products Inc - Fridley,Permitted facility,Imitation stack for EU003 (default for SCC '30203299'),270030511011.0,3.0,-93.266646,45.101691,27003,ANOKA,Fridley,Metro (7 County)
2700300208,Lofthouse Bakery Products Inc - Fridley,Permitted facility,Imitation stack for EU004 (default for SCC '31299999'),270030511011.0,3.0,-93.266646,45.101691,27003,ANOKA,Fridley,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Abator,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Boilers,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Emergency Generator,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Emergency Generator,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU001,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU002,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU003,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU004,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU005,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU006,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU007,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU008,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU009,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU010,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU011,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU013,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU017,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU018,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Uncaptured fugitive releases from EU019,270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300209,STERIS Inc,Permitted facility,Imitation stack for EU000 (default for SCC 'XXXXXXXX'),270030507104.0,3.0,-93.275306,45.134162,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300210,Lexington Manufacturing Inc,Permitted facility,Imitation stack for EU001,270030507041.0,3.0,-93.299822,45.179713,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300210,Lexington Manufacturing Inc,Permitted facility,Imitation stack for EU002,270030507041.0,3.0,-93.299822,45.179713,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300213,Oakcraft Inc,Permitted facility,Imitation stack for TOTAL (default for SCC '40201699'),270030508212.0,3.0,-93.218822,45.166112,27003,ANOKA,Blaine,Metro (7 County)
2700300215,Par Aide Products Co,Permitted facility,Imitation stack for TOTAL (default for SCC '40201699'),270030502301.0,3.0,-93.030521,45.153159,27003,ANOKA,Lino Lakes,Metro (7 County)
2700300219,Berggren Steel Fabricating Inc,Permitted facility,Imitation stack for TOTAL (default for SCC '40201699'),270030502152.0,3.0,-93.23281,45.2411,27003,ANOKA,Ham Lake,Metro (7 County)
2700300222,Accent Home & Kitchen Center Inc,Permitted facility,Imitation stack for EU006,270030502271.0,3.0,-93.425668,45.222089,27003,ANOKA,Ramsey,Metro (7 County)
2700300222,Accent Home & Kitchen Center Inc,Permitted facility,Imitation stack for EU015,270030502271.0,3.0,-93.425668,45.222089,27003,ANOKA,Ramsey,Metro (7 County)
2700300223,Medtronic - Lake Pointe,Permitted facility,Imitation stack for EU007,270030512022.0,3.0,-93.253136,45.070591,27003,ANOKA,Fridley,Metro (7 County)
2700300223,Medtronic - Lake Pointe,Permitted facility,Imitation stack for EU024,270030512022.0,3.0,-93.253136,45.070591,27003,ANOKA,Fridley,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV700,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV702,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV703,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV704,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV705,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV706,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV707,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV708,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV709,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV710,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV712,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV713,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV714,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV715,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV716,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV717,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV718,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV719,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV720,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV721,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV722,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV723,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV600,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV601,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV602,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV603,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV604,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV605,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV724,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV725,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,SV726,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,Uncaptured fugitive releases from EU035,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,Uncaptured fugitive releases from EU036,270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300224,Arrow Cryogenics Inc,Permitted facility,Imitation stack for EU000 (default for SCC 'XXXXXXXX'),270030508131.0,3.0,-93.228003,45.140055,27003,ANOKA,Blaine,Metro (7 County)
2700300226,Plasti-Dip International,Permitted facility,Imitation stack for EU001,270030508161.0,3.0,-93.166113,45.16224,27003,ANOKA,Blaine,Metro (7 County)
2700300226,Plasti-Dip International,Permitted facility,Imitation stack for EU002,270030508161.0,3.0,-93.166113,45.16224,27003,ANOKA,Blaine,Metro (7 County)
2700300226,Plasti-Dip International,Permitted facility,Imitation stack for EU003,270030508161.0,3.0,-93.166113,45.16224,27003,ANOKA,Blaine,Metro (7 County)
2700300226,Plasti-Dip International,Permitted facility,Imitation stack for EU004,270030508161.0,3.0,-93.166113,45.16224,27003,ANOKA,Blaine,Metro (7 County)
2700300227,Kolstad Co,Permitted facility,Imitation stack for EU002,270030508132.0,3.0,-93.184216,45.124499,27003,ANOKA,Blaine,Metro (7 County)
2700300228,ADGraphics/Curtis 1000,Permitted facility,Imitation stack for EU001,270030502301.0,3.0,-93.026786,45.163939,27003,ANOKA,Lino Lakes,Metro (7 County)
2700300228,ADGraphics/Curtis 1000,Permitted facility,Imitation stack for EU002,270030502301.0,3.0,-93.026786,45.163939,27003,ANOKA,Lino Lakes,Metro (7 County)
2700300230,ABRA Auto Body & Glass - Coon Rapids,Permitted facility,Imitation stack for TOTAL (default for SCC '40201699'),270030506081.0,3.0,-93.31452,45.180226,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300231,Frankensigns Inc,Permitted facility,Imitation stack for TOTAL (default for SCC '40201699'),270030508131.0,3.0,-93.229318,45.140064,27003,ANOKA,Blaine,Metro (7 County)
2700300232,Medtronic Physiological Research Lab PRL,Permitted facility,Imitation stack for EU007,270030507041.0,3.0,-93.300621,45.177641,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300232,Medtronic Physiological Research Lab PRL,Permitted facility,Imitation stack for EU011,270030507041.0,3.0,-93.300621,45.177641,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300232,Medtronic Physiological Research Lab PRL,Permitted facility,Imitation stack for EU012,270030507041.0,3.0,-93.300621,45.177641,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300233,Liberty Carton - Brooklyn Park,Permitted facility,Imitation stack for EU001,270530268123.0,53.0,-93.369116,45.123301,27053,HENNEPIN,Brooklyn Park,Metro (7 County)
2700300233,Liberty Carton - Brooklyn Park,Permitted facility,Imitation stack for EU003 (default for SCC '40299998'),270530268123.0,53.0,-93.369116,45.123301,27053,HENNEPIN,Brooklyn Park,Metro (7 County)
2700300234,ABRA Auto Body & Glass - Ham Lake,Permitted facility,Imitation stack for TOTAL (default for SCC '40201699'),270030502151.0,3.0,-93.236792,45.221021,27003,ANOKA,Ham Lake,Metro (7 County)
2700300235,Ballantine Inc - Div of US Tsubaki Inc,Permitted facility,Imitation stack for EU001,270030504011.0,3.0,-93.407619,45.216921,27003,ANOKA,Anoka,Metro (7 County)
2700300235,Ballantine Inc - Div of US Tsubaki Inc,Permitted facility,Imitation stack for EU002 (default for SCC '40299998'),270030504011.0,3.0,-93.407619,45.216921,27003,ANOKA,Anoka,Metro (7 County)
2700300236,Sign-Zone Inc - Ramsey,Permitted facility,Imitation stack for EU001,270030502192.0,3.0,-93.362353,45.219631,27003,ANOKA,Andover,Metro (7 County)
2700300236,Sign-Zone Inc - Ramsey,Permitted facility,Imitation stack for EU003,270030502192.0,3.0,-93.362353,45.219631,27003,ANOKA,Andover,Metro (7 County)
2700300237,Turfco Manufacturing Inc,Permitted facility,Imitation stack for TOTAL (default for SCC '40201699'),270030508131.0,3.0,-93.229045,45.153541,27003,ANOKA,Blaine,Metro (7 County)
2700300239,Waltek Inc,Permitted facility,Imitation stack for EU001,270030502282.0,3.0,-93.43186,45.232228,27003,ANOKA,Ramsey,Metro (7 County)
2700300239,Waltek Inc,Permitted facility,Imitation stack for EU002,270030502282.0,3.0,-93.43186,45.232228,27003,ANOKA,Ramsey,Metro (7 County)
2700300239,Waltek Inc,Permitted facility,Imitation stack for EU003,270030502282.0,3.0,-93.43186,45.232228,27003,ANOKA,Ramsey,Metro (7 County)
2700300239,Waltek Inc,Permitted facility,Imitation stack for EU004,270030502282.0,3.0,-93.43186,45.232228,27003,ANOKA,Ramsey,Metro (7 County)
2700300240,Parker Hannifin Corp - Mobile Cylinder,Permitted facility,Imitation stack for EU001,270030508131.0,3.0,-93.233163,45.139957,27003,ANOKA,Blaine,Metro (7 County)
2700300243,Waste Management - Re-Cy-Co,Permitted facility,Imitation stack for TOTAL (default for SCC '40201699'),270030508131.0,3.0,-93.227638,45.136116,27003,ANOKA,Blaine,Metro (7 County)
2700300245,River Road Industrial Center,Permitted facility,Boiler 1,270030512062.0,3.0,-93.276186,45.057615,27003,ANOKA,Fridley,Metro (7 County)
2700300245,River Road Industrial Center,Permitted facility,Boiler 2 and 3,270030512062.0,3.0,-93.276186,45.057615,27003,ANOKA,Fridley,Metro (7 County)
2700300245,River Road Industrial Center,Permitted facility,Boiler No. 4,270030512062.0,3.0,-93.276186,45.057615,27003,ANOKA,Fridley,Metro (7 County)
2700300245,River Road Industrial Center,Permitted facility,Cummins Standby Gen-Sub 3(W),270030512062.0,3.0,-93.276186,45.057615,27003,ANOKA,Fridley,Metro (7 County)
2700300245,River Road Industrial Center,Permitted facility,Cummins Standby Gen-Sub 3(E),270030512062.0,3.0,-93.276186,45.057615,27003,ANOKA,Fridley,Metro (7 County)
2700300245,River Road Industrial Center,Permitted facility,Caterpillar Standby Gen-Sub 1,270030512062.0,3.0,-93.276186,45.057615,27003,ANOKA,Fridley,Metro (7 County)
2700300245,River Road Industrial Center,Permitted facility,Caterpillar Standby Gen-Boiler,270030512062.0,3.0,-93.276186,45.057615,27003,ANOKA,Fridley,Metro (7 County)
2700300245,River Road Industrial Center,Permitted facility,Imitation stack for EU000 (default for SCC 'XXXXXXXX'),270030512062.0,3.0,-93.276186,45.057615,27003,ANOKA,Fridley,Metro (7 County)
2700300248,National Sports Center Generators,Permitted facility,Imitation stack for EU001 (default for SCC '20300101'),270030508131.0,3.0,-93.226816,45.160709,27003,ANOKA,Blaine,Metro (7 County)
2700300248,National Sports Center Generators,Permitted facility,Imitation stack for EU002 (default for SCC '20300101'),270030508131.0,3.0,-93.226816,45.160709,27003,ANOKA,Blaine,Metro (7 County)
2700300249,Medrad,Permitted facility,Exhaust stack for generator,270030507104.0,3.0,-93.274763,45.131614,27003,ANOKA,Coon Rapids,Metro (7 County)
2700300249,Medrad,Permitted facility,Imitation stack for EU001 (default for SCC '20200102'),270030507104.0,3.0,-93.274763,45.131614,27003,ANOKA,Coon Rapids,Metro (7 County)
2700500011,Land O'Lakes Purina Feed LLC Detroit Lks,Permitted facility,Imitation stack for EU001,270054505001.0,5.0,-95.826136,46.817736,27005,BECKER,Detroit Lakes,Northwest
2700500011,Land O'Lakes Purina Feed LLC Detroit Lks,Permitted facility,Imitation stack for EU002,270054505001.0,5.0,-95.826136,46.817736,27005,BECKER,Detroit Lakes,Northwest
